County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
01,ADAMS,0070,Westminster Public Schools,1137,Early Learning Center at Francis M. Day, 	11 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	11 
01,ADAMS,0070,Westminster Public Schools,1622,Metropolitan Arts Academy, 	12 , 	-   , 	29 , 	49 , 	49 , 	28 , 	34 , 	54 , 	41 , 	32 , 	-   , 	-   , 	-   , 	-   , 	-   , 	328 
01,ADAMS,0070,Westminster Public Schools,2876,Fairview Elementary School, 	-   , 	-   , 	45 , 	39 , 	41 , 	44 , 	56 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	270 
01,ADAMS,0070,Westminster Public Schools,3649,Early Learning Center at Gregory Hill , 	208 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	208 
01,ADAMS,0070,Westminster Public Schools,3792,Harris Park Elementary School, 	15 , 	-   , 	57 , 	31 , 	34 , 	37 , 	41 , 	32 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	247 
01,ADAMS,0070,Westminster Public Schools,3931,Hidden Lake High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	12 , 	45 , 	94 , 	180 , 	331 
01,ADAMS,0070,Westminster Public Schools,4334,Colorado STEM Academy, 	14 , 	-   , 	41 , 	42 , 	48 , 	36 , 	44 , 	40 , 	62 , 	72 , 	53 , 	-   , 	-   , 	-   , 	-   , 	452 
01,ADAMS,0070,Westminster Public Schools,4465,Josephine Hodgkins Leadership Academy, 	82 , 	-   , 	73 , 	70 , 	72 , 	82 , 	74 , 	64 , 	78 , 	71 , 	-   , 	-   , 	-   , 	-   , 	-   , 	666 
01,ADAMS,0070,Westminster Public Schools,5388,Colorado Sports Leadership Academy, 	-   , 	-   , 	35 , 	33 , 	42 , 	42 , 	33 , 	38 , 	49 , 	95 , 	144 , 	-   , 	-   , 	-   , 	-   , 	511 
01,ADAMS,0070,Westminster Public Schools,5834,Mesa Elementary School, 	16 , 	-   , 	48 , 	54 , 	44 , 	46 , 	33 , 	53 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	294 
01,ADAMS,0070,Westminster Public Schools,7305,Iver C. Ranum Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	119 , 	150 , 	186 , 	-   , 	-   , 	-   , 	-   , 	455 
01,ADAMS,0070,Westminster Public Schools,7810,John E. Flynn A Marzano Academy, 	28 , 	-   , 	38 , 	45 , 	42 , 	34 , 	38 , 	27 , 	29 , 	15 , 	-   , 	-   , 	-   , 	-   , 	-   , 	296 
01,ADAMS,0070,Westminster Public Schools,7812,Shaw Heights Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	143 , 	179 , 	182 , 	-   , 	-   , 	-   , 	-   , 	504 
01,ADAMS,0070,Westminster Public Schools,7860,Sherrelwood Elementary School, 	15 , 	-   , 	35 , 	41 , 	42 , 	44 , 	39 , 	39 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	255 
01,ADAMS,0070,Westminster Public Schools,7952,Skyline Vista Elementary School, 	26 , 	-   , 	46 , 	43 , 	59 , 	43 , 	46 , 	58 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	369 
01,ADAMS,0070,Westminster Public Schools,8406,Sunset Ridge Elementary School, 	15 , 	-   , 	39 , 	42 , 	43 , 	42 , 	41 , 	56 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	278 
01,ADAMS,0070,Westminster Public Schools,8798,Tennyson Knolls Preparatory School, 	12 , 	-   , 	48 , 	42 , 	42 , 	60 , 	42 , 	47 , 	47 , 	23 , 	13 , 	-   , 	-   , 	-   , 	-   , 	376 
01,ADAMS,0070,Westminster Public Schools,9236,Westminster Academy for International Studies, 	24 , 	-   , 	28 , 	30 , 	31 , 	34 , 	33 , 	29 , 	33 , 	31 , 	20 , 	-   , 	-   , 	-   , 	-   , 	293 
01,ADAMS,0070,Westminster Public Schools,9466,Westminster High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	563 , 	550 , 	546 , 	539 ," 	2,198 "
01,ADAMS,0070,Westminster Public Schools,9734,Early Learning Center at Perl Mack , 	31 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	31 
02,ALAMOSA,0100,Alamosa RE-11J,0114,Ortega Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	146 , 	122 , 	131 , 	-   , 	-   , 	-   , 	-   , 	399 
02,ALAMOSA,0100,Alamosa RE-11J,0115,Alamosa Elementary School 3-5, 	-   , 	-   , 	-   , 	-   , 	-   , 	134 , 	145 , 	160 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	439 
02,ALAMOSA,0100,Alamosa RE-11J,0118,Alamosa High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	128 , 	126 , 	83 , 	90 , 	427 
02,ALAMOSA,0100,Alamosa RE-11J,0270,Alamosa Online , 	-   , 	-   , 	42 , 	50 , 	37 , 	26 , 	45 , 	34 , 	45 , 	50 , 	42 , 	67 , 	47 , 	38 , 	33 , 	556 
02,ALAMOSA,0100,Alamosa RE-11J,1107,Alamosa Elementary School K-2, 	-   , 	-   , 	103 , 	133 , 	119 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	355 
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7626,Sangre de Cristo Elementary School, 	13 , 	-   , 	12 , 	17 , 	17 , 	20 , 	19 , 	14 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	112 
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7630,Sangre de Cristo Undivided High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	28 , 	20 , 	25 , 	18 , 	15 , 	11 , 	11 , 	128 
03,ARAPAHOE,0120,Englewood 1,0206,Colorado's Finest High School of Choice, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	32 , 	65 , 	79 , 	79 , 	255 
03,ARAPAHOE,0120,Englewood 1,1514,Charles Hay World School, 	-   , 	-   , 	48 , 	54 , 	45 , 	54 , 	47 , 	43 , 	31 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	322 
03,ARAPAHOE,0120,Englewood 1,1556,Cherrelyn Elementary School, 	-   , 	-   , 	35 , 	36 , 	34 , 	39 , 	28 , 	26 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	226 
03,ARAPAHOE,0120,Englewood 1,1652,Clayton Elementary School, 	-   , 	-   , 	49 , 	58 , 	53 , 	64 , 	59 , 	52 , 	48 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	383 
03,ARAPAHOE,0120,Englewood 1,2746,Englewood High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	154 , 	129 , 	131 , 	133 , 	547 
03,ARAPAHOE,0120,Englewood 1,2750,Englewood Leadership Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	24 , 	28 , 	27 , 	-   , 	-   , 	-   , 	-   , 	79 
03,ARAPAHOE,0120,Englewood 1,2752,Englewood Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	120 , 	131 , 	-   , 	-   , 	-   , 	-   , 	251 
03,ARAPAHOE,0120,Englewood 1,5318,Englewood Early Childhood Education Center at Maddox, 	201 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	201 
03,ARAPAHOE,0120,Englewood 1,9620,Wm E Bishop Elementary School, 	-   , 	-   , 	26 , 	32 , 	24 , 	29 , 	29 , 	30 , 	26 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	196 
03,ARAPAHOE,0123,Sheridan 2,3054,Alice Terry Elementary School, 	-   , 	-   , 	77 , 	62 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	197 
03,ARAPAHOE,0123,Sheridan 2,7837,Fort Logan Northgate, 	-   , 	-   , 	-   , 	-   , 	-   , 	69 , 	69 , 	77 , 	99 , 	103 , 	94 , 	-   , 	-   , 	-   , 	-   , 	511 
03,ARAPAHOE,0123,Sheridan 2,7842,Sheridan High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	79 , 	86 , 	76 , 	89 , 	330 
03,ARAPAHOE,0123,Sheridan 2,7843,Early Childhood Education Center, 	121 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	121 
03,ARAPAHOE,0123,Sheridan 2,8123,SOAR Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	10 , 	13 , 	23 , 	41 , 	87 
03,ARAPAHOE,0130,Cherry Creek 5,0016,Fox Hollow Elementary School, 	61 , 	-   , 	74 , 	90 , 	80 , 	97 , 	85 , 	96 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	583 
03,ARAPAHOE,0130,Cherry Creek 5,0018,Liberty Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	324 , 	343 , 	356 , 	-   , 	-   , 	-   , 	-   ," 	1,023 "
03,ARAPAHOE,0130,Cherry Creek 5,0102,Altitude Elementary School, 	51 , 	-   , 	139 , 	137 , 	131 , 	123 , 	144 , 	125 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	850 
03,ARAPAHOE,0130,Cherry Creek 5,0141,Sky Vista Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	276 , 	321 , 	311 , 	-   , 	-   , 	-   , 	-   , 	908 
03,ARAPAHOE,0130,Cherry Creek 5,0188,Colorado Skies Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 , 	85 , 	62 , 	-   , 	-   , 	-   , 	-   , 	236 
03,ARAPAHOE,0130,Cherry Creek 5,0242,Antelope Ridge Elementary School, 	-   , 	-   , 	96 , 	88 , 	109 , 	104 , 	103 , 	110 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	610 
03,ARAPAHOE,0130,Cherry Creek 5,0243,Coyote Hills Elementary School, 	-   , 	-   , 	89 , 	71 , 	98 , 	101 , 	109 , 	96 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	564 
03,ARAPAHOE,0130,Cherry Creek 5,0348,Arrowhead Elementary School, 	52 , 	-   , 	62 , 	65 , 	79 , 	81 , 	76 , 	80 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	495 
03,ARAPAHOE,0130,Cherry Creek 5,0442,Aspen Crossing Elementary School, 	46 , 	-   , 	79 , 	84 , 	97 , 	86 , 	92 , 	102 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	586 
03,ARAPAHOE,0130,Cherry Creek 5,0714,Belleview Elementary School, 	-   , 	-   , 	65 , 	93 , 	91 , 	81 , 	89 , 	117 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	536 
03,ARAPAHOE,0130,Cherry Creek 5,1155,Buffalo Trail Elementary School, 	-   , 	-   , 	82 , 	91 , 	99 , 	108 , 	111 , 	120 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	611 
03,ARAPAHOE,0130,Cherry Creek 5,1273,Canyon Creek Elementary School, 	-   , 	-   , 	65 , 	81 , 	77 , 	75 , 	83 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	465 
03,ARAPAHOE,0130,Cherry Creek 5,1429,Cherry Creek Elevation, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	2 , 	4 , 	1 , 	2 , 	28 , 	39 , 	57 , 	133 
03,ARAPAHOE,0130,Cherry Creek 5,1510,Challenge School, 	-   , 	-   , 	25 , 	40 , 	57 , 	57 , 	70 , 	78 , 	80 , 	72 , 	63 , 	-   , 	-   , 	-   , 	-   , 	542 
03,ARAPAHOE,0130,Cherry Creek 5,1551,Cherokee Trail High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	774 , 	698 , 	691 , 	725 ," 	2,888 "
03,ARAPAHOE,0130,Cherry Creek 5,1566,Campus Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	444 , 	485 , 	495 , 	-   , 	-   , 	-   , 	-   ," 	1,424 "
03,ARAPAHOE,0130,Cherry Creek 5,1568,West Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	373 , 	389 , 	394 , 	-   , 	-   , 	-   , 	-   ," 	1,156 "
03,ARAPAHOE,0130,Cherry Creek 5,1570,Cherry Creek High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ," 	1,003 ", 	966 , 	938 , 	961 ," 	3,868 "
03,ARAPAHOE,0130,Cherry Creek 5,1571,Cherry Creek Charter Academy, 	-   , 	-   , 	78 , 	52 , 	78 , 	52 , 	78 , 	52 , 	78 , 	52 , 	73 , 	-   , 	-   , 	-   , 	-   , 	593 
03,ARAPAHOE,0130,Cherry Creek 5,1572,High Plains Elementary School, 	-   , 	-   , 	77 , 	83 , 	78 , 	96 , 	106 , 	110 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	550 
03,ARAPAHOE,0130,Cherry Creek 5,1574,Cherry Hills Village Elementary School, 	-   , 	-   , 	77 , 	62 , 	93 , 	82 , 	98 , 	101 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	513 
03,ARAPAHOE,0130,Cherry Creek 5,1614,Cimarron Elementary School, 	-   , 	-   , 	68 , 	71 , 	70 , 	70 , 	77 , 	69 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	425 
03,ARAPAHOE,0130,Cherry Creek 5,1916,Cottonwood Creek Elementary School, 	-   , 	-   , 	83 , 	105 , 	94 , 	112 , 	106 , 	93 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	593 
03,ARAPAHOE,0130,Cherry Creek 5,1970,Creekside Elementary School, 	47 , 	-   , 	65 , 	84 , 	102 , 	96 , 	107 , 	91 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	592 
03,ARAPAHOE,0130,Cherry Creek 5,2094,Dakota Valley Elementary School, 	-   , 	-   , 	84 , 	77 , 	74 , 	92 , 	82 , 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	515 
03,ARAPAHOE,0130,Cherry Creek 5,2292,Dry Creek Elementary School, 	32 , 	-   , 	42 , 	53 , 	59 , 	57 , 	52 , 	62 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	357 
03,ARAPAHOE,0130,Cherry Creek 5,2357,Eaglecrest High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	804 , 	756 , 	822 , 	728 ," 	3,110 "
03,ARAPAHOE,0130,Cherry Creek 5,2428,Eastridge Community Elementary School, 	159 , 	-   , 	89 , 	95 , 	124 , 	106 , 	91 , 	113 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	777 
03,ARAPAHOE,0130,Cherry Creek 5,2653,Endeavor Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	15 , 	50 , 	188 , 	253 
03,ARAPAHOE,0130,Cherry Creek 5,2897,Falcon Creek Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	234 , 	303 , 	297 , 	-   , 	-   , 	-   , 	-   , 	834 
03,ARAPAHOE,0130,Cherry Creek 5,3030,Fox Ridge Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	369 , 	379 , 	359 , 	-   , 	-   , 	-   , 	-   ," 	1,107 "
03,ARAPAHOE,0130,Cherry Creek 5,3589,Grandview High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	701 , 	753 , 	729 , 	725 ," 	2,908 "
03,ARAPAHOE,0130,Cherry Creek 5,3648,Greenwood Elementary School, 	-   , 	-   , 	62 , 	61 , 	73 , 	69 , 	67 , 	72 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	404 
03,ARAPAHOE,0130,Cherry Creek 5,3926,Heritage Elementary School, 	-   , 	-   , 	47 , 	40 , 	65 , 	51 , 	55 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	303 
03,ARAPAHOE,0130,Cherry Creek 5,3988,Highline Community Elementary School, 	-   , 	-   , 	64 , 	62 , 	78 , 	77 , 	63 , 	63 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	407 
03,ARAPAHOE,0130,Cherry Creek 5,4062,Holly Hills Elementary School, 	-   , 	-   , 	85 , 	82 , 	78 , 	79 , 	76 , 	100 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	500 
03,ARAPAHOE,0130,Cherry Creek 5,4078,Homestead Elementary School, 	-   , 	-   , 	49 , 	69 , 	66 , 	75 , 	79 , 	66 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	404 
03,ARAPAHOE,0130,Cherry Creek 5,4100,Horizon Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	320 , 	309 , 	339 , 	-   , 	-   , 	-   , 	-   , 	968 
03,ARAPAHOE,0130,Cherry Creek 5,4189,Heritage Heights Academy, 	-   , 	-   , 	51 , 	53 , 	50 , 	45 , 	52 , 	39 , 	25 , 	24 , 	18 , 	-   , 	-   , 	-   , 	-   , 	357 
03,ARAPAHOE,0130,Cherry Creek 5,4276,Independence Elementary School, 	-   , 	-   , 	64 , 	75 , 	76 , 	73 , 	74 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	446 
03,ARAPAHOE,0130,Cherry Creek 5,4280,Indian Ridge Elementary School, 	35 , 	-   , 	68 , 	65 , 	64 , 	60 , 	75 , 	92 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	459 
03,ARAPAHOE,0130,Cherry Creek 5,4412,The Journey Preschool, 	89 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 
03,ARAPAHOE,0130,Cherry Creek 5,4448,Black Forest Hills Elementary School, 	71 , 	-   , 	76 , 	89 , 	83 , 	81 , 	105 , 	86 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	591 
03,ARAPAHOE,0130,Cherry Creek 5,4896,The Cottage at Holly Ridge, 	102 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	102 
03,ARAPAHOE,0130,Cherry Creek 5,4975,Laredo Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	323 , 	347 , 	310 , 	-   , 	-   , 	-   , 	-   , 	980 
03,ARAPAHOE,0130,Cherry Creek 5,5744,Meadow Point Elementary School, 	30 , 	-   , 	65 , 	60 , 	71 , 	73 , 	73 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	436 
03,ARAPAHOE,0130,Cherry Creek 5,5934,Mission Viejo Elementary School, 	42 , 	-   , 	86 , 	72 , 	75 , 	79 , 	76 , 	95 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	525 
03,ARAPAHOE,0130,Cherry Creek 5,6225,Mountain Vista Elementary School, 	46 , 	-   , 	103 , 	109 , 	121 , 	124 , 	108 , 	99 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	710 
03,ARAPAHOE,0130,Cherry Creek 5,6367,Options School, 	-   , 	-   , 	50 , 	50 , 	52 , 	38 , 	58 , 	47 , 	62 , 	57 , 	49 , 	33 , 	25 , 	32 , 	25 , 	578 
03,ARAPAHOE,0130,Cherry Creek 5,6475,Outback Preschool, 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	58 
03,ARAPAHOE,0130,Cherry Creek 5,6625,Overland High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	592 , 	523 , 	572 , 	599 ," 	2,286 "
03,ARAPAHOE,0130,Cherry Creek 5,6820,Peakview Elementary School, 	51 , 	-   , 	66 , 	87 , 	81 , 	73 , 	94 , 	87 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	539 
03,ARAPAHOE,0130,Cherry Creek 5,6955,Pine Ridge Elementary School, 	-   , 	-   , 	93 , 	107 , 	126 , 	151 , 	127 , 	112 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	716 
03,ARAPAHOE,0130,Cherry Creek 5,7102,Polton Community Elementary School, 	88 , 	-   , 	57 , 	68 , 	72 , 	75 , 	65 , 	76 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	501 
03,ARAPAHOE,0130,Cherry Creek 5,7116,Ponderosa Elementary School, 	-   , 	-   , 	68 , 	75 , 	78 , 	96 , 	100 , 	97 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	514 
03,ARAPAHOE,0130,Cherry Creek 5,7158,Prairie Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	549 , 	487 , 	523 , 	-   , 	-   , 	-   , 	-   ," 	1,559 "
03,ARAPAHOE,0130,Cherry Creek 5,7277,Red Hawk Ridge Elementary School, 	39 , 	-   , 	87 , 	85 , 	79 , 	74 , 	83 , 	96 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	543 
03,ARAPAHOE,0130,Cherry Creek 5,7476,Rolling Hills Elementary School, 	-   , 	-   , 	75 , 	80 , 	102 , 	96 , 	93 , 	95 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	541 
03,ARAPAHOE,0130,Cherry Creek 5,7514,Infinity Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	277 , 	274 , 	260 , 	-   , 	-   , 	-   , 	-   , 	811 
03,ARAPAHOE,0130,Cherry Creek 5,7559,Sagebrush Elementary School, 	50 , 	-   , 	64 , 	52 , 	64 , 	55 , 	56 , 	71 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	412 
03,ARAPAHOE,0130,Cherry Creek 5,8020,Smoky Hill High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	559 , 	588 , 	498 , 	563 ," 	2,208 "
03,ARAPAHOE,0130,Cherry Creek 5,8380,Summit Elementary School, 	18 , 	-   , 	43 , 	54 , 	57 , 	51 , 	44 , 	69 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	336 
03,ARAPAHOE,0130,Cherry Creek 5,8394,Sunrise Elementary School, 	35 , 	-   , 	76 , 	60 , 	74 , 	76 , 	71 , 	86 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	478 
03,ARAPAHOE,0130,Cherry Creek 5,8848,Thunder Ridge Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	386 , 	389 , 	426 , 	-   , 	-   , 	-   , 	-   ," 	1,201 "
03,ARAPAHOE,0130,Cherry Creek 5,8850,Timberline Elementary School, 	46 , 	-   , 	86 , 	86 , 	90 , 	84 , 	97 , 	87 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	576 
03,ARAPAHOE,0130,Cherry Creek 5,8887,Trails West Elementary School, 	41 , 	-   , 	75 , 	65 , 	75 , 	66 , 	63 , 	70 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	455 
03,ARAPAHOE,0130,Cherry Creek 5,9108,Village East Community Elementary School, 	-   , 	-   , 	111 , 	123 , 	111 , 	121 , 	105 , 	126 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	697 
03,ARAPAHOE,0130,Cherry Creek 5,9200,Walnut Hills Community Elementary School, 	74 , 	-   , 	47 , 	45 , 	54 , 	42 , 	47 , 	55 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	364 
03,ARAPAHOE,0130,Cherry Creek 5,9624,Willow Creek Elementary School, 	-   , 	-   , 	73 , 	74 , 	94 , 	84 , 	92 , 	91 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	508 
03,ARAPAHOE,0140,Littleton 6,0298,Arapahoe High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	441 , 	488 , 	519 , 	585 ," 	2,033 "
03,ARAPAHOE,0140,Littleton 6,0752,Franklin Elementary School, 	-   , 	-   , 	75 , 	81 , 	80 , 	85 , 	88 , 	95 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	504 
03,ARAPAHOE,0140,Littleton 6,1145,Village at Highland, 	141 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	141 
03,ARAPAHOE,0140,Littleton 6,1382,Centennial Academy of Fine Arts Education, 	-   , 	-   , 	74 , 	76 , 	77 , 	82 , 	71 , 	73 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	453 
03,ARAPAHOE,0140,Littleton 6,2382,East Elementary School, 	-   , 	-   , 	30 , 	45 , 	30 , 	42 , 	36 , 	50 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	233 
03,ARAPAHOE,0140,Littleton 6,2804,Euclid Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	231 , 	251 , 	273 , 	-   , 	-   , 	-   , 	-   , 	755 
03,ARAPAHOE,0140,Littleton 6,2926,Field Elementary School, 	-   , 	-   , 	57 , 	48 , 	41 , 	43 , 	39 , 	49 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	277 
