County Code,County Name,District Code,District Name,School Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count,
05,BACA,0240,PRITCHETT RE-3,7174,PRITCHETT ELEMENTARY SCHOOL,7,0,0,4,2,3,3,3,0,0,0,0,0,0,0,22,
05,BACA,0240,PRITCHETT RE-3,7176,PRITCHETT MIDDLE SCHOOL,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,8,
05,BACA,0240,PRITCHETT RE-3,7180,PRITCHETT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,6,2,3,4,15,
05,BACA,0250,SPRINGFIELD RE-4,8160,SPRINGFIELD ELEMENTARY SCHOOL,46,0,20,27,21,31,25,21,19,0,0,0,0,0,0,210,
05,BACA,0250,SPRINGFIELD RE-4,8168,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,16,23,16,19,23,15,112,
05,BACA,0260,VILAS RE-5,9090,VILAS ELEMENTARY SCHOOL,3,0,1,0,3,5,6,3,1,0,0,0,0,0,0,22,
05,BACA,0260,VILAS RE-5,9100,VILAS UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,0,3,4,4,3,2,4,20,
05,BACA,0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,7,0,3,0,1,3,3,3,0,0,0,0,0,0,0,20,
05,BACA,0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,4,5,3,1,1,4,1,19,
06,BENT,0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,0,0,0,0,0,0,0,0,20,24,37,35,79,117,221,533,
06,BENT,0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,0,0,30,45,51,36,39,37,39,0,0,0,0,0,0,277,
06,BENT,0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,0,0,0,0,0,0,0,0,9,13,22,21,21,18,14,118,
06,BENT,0290,LAS ANIMAS RE-1,4495,JUMP START LEARNING CENTER,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,
06,BENT,0290,LAS ANIMAS RE-1,4986,LAS ANIMAS JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,88,
06,BENT,0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,39,40,25,27,131,
06,BENT,0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,30,0,16,18,23,23,9,21,24,0,0,0,0,0,0,164,
06,BENT,0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,0,12,13,21,19,15,28,108,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,0,69,25,130,100,106,113,94,0,0,0,0,0,0,0,637,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,60,17,42,89,91,80,76,85,0,0,0,0,0,0,0,540,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,0,21,46,67,84,61,48,45,16,11,0,0,0,0,0,399,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,0,0,66,69,97,86,83,77,82,51,75,38,36,18,24,802,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,269,282,261,0,0,0,0,812,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,44,24,75,119,103,133,139,144,0,0,0,0,0,0,0,781,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,37,37,50,96,98,82,99,95,0,0,0,0,0,0,0,594,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,56,25,26,73,64,74,72,61,0,0,0,0,0,0,0,451,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1221,ST. VRAIN VALLEY P-TECH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,48,1,1,0,50,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,0,47,49,98,105,116,113,105,0,0,0,0,0,0,0,633,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,63,0,52,30,26,25,22,30,13,9,17,0,0,0,0,287,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,42,13,56,60,64,46,61,69,0,0,0,0,0,0,0,411,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,26,0,53,46,48,45,51,49,0,0,0,0,0,0,0,318,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2343,EAGLE CREST ELEMENTARY SCHOOL,45,20,50,93,83,103,94,103,0,0,0,0,0,0,0,591,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2758,ERIE ELEMENTARY SCHOOL,69,24,51,66,80,77,90,79,0,0,0,0,0,0,0,536,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2760,ERIE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,340,353,311,0,0,0,0,1004,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2761,ERIE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,298,300,245,196,1039,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2912,FALL RIVER ELEMENTARY SCHOOL,53,32,48,86,93,95,88,87,0,0,0,0,0,0,0,582,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,45,36,58,86,100,97,104,104,96,103,89,0,0,0,0,918,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,3192,THUNDER VALLEY PK-8,0,20,45,98,104,98,87,101,85,104,103,0,0,0,0,845,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,270,277,226,0,0,0,0,773,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,294,229,243,230,996,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,4202,HYGIENE ELEMENTARY SCHOOL,43,12,25,37,48,51,53,69,0,0,0,0,0,0,0,338,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,4278,INDIAN PEAKS ELEMENTARY SCHOOL,29,0,39,49,55,49,51,61,0,0,0,0,0,0,0,333,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER,20,34,44,63,75,60,74,67,57,44,45,0,0,0,0,583,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5181,RED HAWK ELEMENTARY,86,32,71,135,101,132,118,139,0,0,0,0,0,0,0,814,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,371,347,300,276,1294,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5284,LONGMONT ESTATES ELEMENTARY SCHOOL,20,6,37,56,46,62,63,69,0,0,0,0,0,0,0,359,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL,0,0,0,0,0,0,0,0,165,191,191,0,0,0,0,547,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL,0,0,0,0,0,0,0,70,111,122,116,0,0,0,0,419,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5364,LYONS ELEMENTARY SCHOOL,23,5,36,50,55,54,56,67,0,0,0,0,0,0,0,346,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,64,62,70,48,52,79,36,411,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,293,271,281,213,1058,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5726,MEAD ELEMENTARY SCHOOL,46,36,40,90,82,78,94,80,0,0,0,0,0,0,0,546,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL,0,0,0,0,0,0,0,0,149,166,180,0,0,0,0,495,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6010,TIMBERLINE PK-8,55,0,97,80,86,92,87,116,121,123,127,0,0,0,0,984,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6156,MOUNTAIN VIEW ELEMENTARY SCHOOL,72,0,64,54,52,50,62,0,0,0,0,0,0,0,0,354,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6274,NIWOT ELEMENTARY SCHOOL,38,1,73,58,76,71,75,88,0,0,0,0,0,0,0,480,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,347,303,322,314,1286,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6404,NORTHRIDGE ELEMENTARY SCHOOL,44,0,59,50,63,58,64,52,0,0,0,0,0,0,0,390,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,14,22,72,108,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7157,PRAIRIE RIDGE ELEMENTARY SCHOOL,0,24,52,67,77,91,87,82,0,0,0,0,0,0,0,480,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7464,ROCKY MOUNTAIN ELEMENTARY SCHOOL,58,0,51,54,58,68,64,73,0,0,0,0,0,0,0,426,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7561,SPARK! DISCOVERY PRESCHOOL,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,27,14,26,33,23,36,25,19,18,13,3,0,0,0,0,237,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7584,SANBORN ELEMENTARY SCHOOL,28,24,43,71,59,69,74,73,0,0,0,0,0,0,0,441,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,381,341,312,283,1317,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,0,0,0,0,0,0,0,0,0,0,0,7,11,27,56,101,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,300,351,373,315,1339,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,8903,TRAIL RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,234,226,248,0,0,0,0,708,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,0,35,38,70,82,88,103,106,88,100,70,50,48,36,27,941,
07,BOULDER,0470,ST VRAIN VALLEY RE 1J,9430,WESTVIEW MIDDLE SCHOOL,0,0,0,0,0,0,0,0,254,250,252,0,0,0,0,756,
07,BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,8,15,29,48,100,
07,BOULDER,0480,BOULDER VALLEY RE 2,0441,ASPEN CREEK K-8 SCHOOL,33,60,3,67,74,81,79,111,131,158,142,0,0,0,0,939,
07,BOULDER,0480,BOULDER VALLEY RE 2,0652,BEAR CREEK ELEMENTARY SCHOOL,0,59,1,66,66,89,70,87,0,0,0,0,0,0,0,438,
07,BOULDER,0480,BOULDER VALLEY RE 2,0866,BOULDER EXPLORE,0,2,0,2,3,1,3,0,0,0,0,0,0,0,0,11,
07,BOULDER,0480,BOULDER VALLEY RE 2,0872,BIRCH ELEMENTARY SCHOOL,54,0,63,65,75,65,45,55,0,0,0,0,0,0,0,422,
07,BOULDER,0480,BOULDER VALLEY RE 2,0919,BOULDER COMMUNITY SCHOOL/INTEGRATED STUDIES,0,46,0,50,52,50,56,55,0,0,0,0,0,0,0,309,
07,BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,531,519,497,450,1997,
07,BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,0,0,0,3,0,0,1,3,2,7,7,10,15,15,23,86,
07,BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,5,11,40,61,117,
07,BOULDER,0480,BOULDER VALLEY RE 2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,0,0,0,0,0,0,0,0,161,183,176,0,0,0,0,520,
07,BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,422,410,424,349,1605,
07,BOULDER,0480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,0,0,0,0,0,0,0,0,147,144,167,0,0,0,0,458,
07,BOULDER,0480,BOULDER VALLEY RE 2,1352,CASEY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,210,226,216,0,0,0,0,652,
07,BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,336,278,285,241,1140,
07,BOULDER,0480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,206,211,211,0,0,0,0,628,
07,BOULDER,0480,BOULDER VALLEY RE 2,1725,COAL CREEK ELEMENTARY SCHOOL,0,61,1,68,75,64,75,73,0,0,0,0,0,0,0,417,
07,BOULDER,0480,BOULDER VALLEY RE 2,1842,COLUMBINE ELEMENTARY SCHOOL,60,0,82,83,73,91,74,83,0,0,0,0,0,0,0,546,
07,BOULDER,0480,BOULDER VALLEY RE 2,1883,COMMUNITY MONTESSORI SCHOOL,62,43,0,45,43,44,37,39,0,0,0,0,0,0,0,313,
