County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
22,FREMONT,1150,Fremont RE-2,3224,Fremont Elementary School,52,0,61,65,67,69,61,67,65,0,0,0,0,0,0,507
22,FREMONT,1150,Fremont RE-2,6858,Penrose Elementary School,40,0,34,36,45,42,28,37,36,0,0,0,0,0,0,298
22,FREMONT,1160,Cotopaxi RE-3,3220,Cotopaxi Elementary School,16,0,11,13,11,13,11,13,0,0,0,0,0,0,0,88
22,FREMONT,1160,Cotopaxi RE-3,3228,Cotopaxi Junior-Senior High School,0,0,0,0,0,0,0,0,12,18,20,15,12,16,9,102
23,GARFIELD,1180,Roaring Fork RE-1,0429,Carbondale Community Charter School,0,0,14,15,16,15,17,14,17,16,14,0,0,0,0,138
23,GARFIELD,1180,Roaring Fork RE-1,0560,Basalt Elementary School,37,0,98,127,85,95,79,0,0,0,0,0,0,0,0,521
23,GARFIELD,1180,Roaring Fork RE-1,0561,Basalt Middle School,0,0,0,0,0,0,0,98,117,104,93,0,0,0,0,412
23,GARFIELD,1180,Roaring Fork RE-1,0570,Basalt High School,0,0,0,0,0,0,0,0,0,0,0,120,130,93,112,455
23,GARFIELD,1180,Roaring Fork RE-1,1006,Bridges,0,0,0,0,0,0,0,0,0,0,0,0,2,16,73,91
23,GARFIELD,1180,Roaring Fork RE-1,1296,Carbondale Middle School,0,0,0,0,0,0,0,75,75,103,93,0,0,0,0,346
23,GARFIELD,1180,Roaring Fork RE-1,2063,Crystal River Elementary School,40,0,78,82,65,72,80,0,0,0,0,0,0,0,0,417
23,GARFIELD,1180,Roaring Fork RE-1,3460,Glenwood Springs Elementary School,37,0,57,80,68,63,64,68,0,0,0,0,0,0,0,437
23,GARFIELD,1180,Roaring Fork RE-1,3464,Glenwood Springs Middle School,0,0,0,0,0,0,0,0,136,119,153,0,0,0,0,408
23,GARFIELD,1180,Roaring Fork RE-1,3468,Glenwood Springs High School,0,0,0,0,0,0,0,0,0,0,0,237,286,266,213,"1,002"
23,GARFIELD,1180,Roaring Fork RE-1,7298,Riverview School,32,0,38,43,32,49,37,39,44,31,42,0,0,0,0,387
23,GARFIELD,1180,Roaring Fork RE-1,7422,Roaring Fork High School,0,0,0,0,0,0,0,0,0,0,0,135,116,97,79,427
23,GARFIELD,1180,Roaring Fork RE-1,8038,Sopris Elementary School,29,0,48,58,58,45,58,46,0,0,0,0,0,0,0,342
23,GARFIELD,1180,Roaring Fork RE-1,8821,Two Rivers Community School,0,0,36,44,43,44,45,0,90,43,44,0,0,0,0,389
23,GARFIELD,1195,Garfield Re-2,0065,Coal Ridge High School,0,0,0,0,0,0,0,0,0,0,0,170,121,121,115,527
23,GARFIELD,1195,Garfield Re-2,2573,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246
23,GARFIELD,1195,Garfield Re-2,3281,Graham Mesa Elementary School,44,0,74,73,58,59,61,56,0,0,0,0,0,0,0,425
23,GARFIELD,1195,Garfield Re-2,3967,Highland Elementary School,52,0,60,67,64,71,52,85,0,0,0,0,0,0,0,451
23,GARFIELD,1195,Garfield Re-2,4510,Kathryn Senor Elementary School,30,0,39,37,43,31,61,32,0,0,0,0,0,0,0,273
23,GARFIELD,1195,Garfield Re-2,7356,Rifle Middle School,0,0,0,0,0,0,0,0,189,206,228,0,0,0,0,623
23,GARFIELD,1195,Garfield Re-2,7360,Rifle High School,0,0,0,0,0,0,0,0,0,0,0,200,221,188,182,791
23,GARFIELD,1195,Garfield Re-2,7388,Riverside School,0,0,0,0,0,0,0,0,151,141,176,0,0,0,0,468
23,GARFIELD,1195,Garfield Re-2,7890,Cactus Valley Elementary School,40,0,80,85,58,66,61,73,0,0,0,0,0,0,0,463
23,GARFIELD,1195,Garfield Re-2,9231,Wamsley Elementary School,44,0,58,59,60,59,61,54,0,0,0,0,0,0,0,395
23,GARFIELD,1220,Garfield 16,3578,Bea Underwood Elementary School,0,0,0,0,100,99,93,77,0,0,0,0,0,0,0,369
23,GARFIELD,1220,Garfield 16,3583,Bea Underwood Pre-School,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
23,GARFIELD,1220,Garfield 16,3585,Grand Valley Center for Family Learning,34,0,100,87,0,0,0,0,0,0,0,0,0,0,0,221
23,GARFIELD,1220,Garfield 16,3586,Grand Valley High School,0,0,0,0,0,0,0,0,0,0,0,91,93,60,73,317
23,GARFIELD,1220,Garfield 16,8274,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241
24,GILPIN,1330,Gilpin County RE-1,1632,Gilpin County Elementary School,29,0,24,32,24,37,30,23,0,0,0,0,0,0,0,199
24,GILPIN,1330,Gilpin County RE-1,1634,Gilpin County Undivided High School,0,0,0,0,0,0,0,0,33,26,23,32,35,32,28,209
25,GRAND,1340,West Grand 1-JT,9420,West Grand High School,0,0,0,0,0,0,0,0,0,0,0,23,43,26,22,114
25,GRAND,1340,West Grand 1-JT,9422,West Grand Elementary and Middle School,0,0,43,29,29,32,29,25,27,26,39,0,0,0,0,279
25,GRAND,1350,East Grand 2,2376,East Grand Middle School,0,0,0,0,0,0,0,0,93,97,100,0,0,0,0,290
25,GRAND,1350,East Grand 2,3182,Fraser Valley Elementary School,19,0,35,37,36,35,53,41,0,0,0,0,0,0,0,256
25,GRAND,1350,East Grand 2,3556,Granby Elementary School,32,0,43,56,50,46,56,48,0,0,0,0,0,0,0,331
25,GRAND,1350,East Grand 2,5864,Middle Park High School,0,0,0,0,0,0,0,0,0,0,0,113,120,78,95,406
26,GUNNISON,1360,Gunnison Watershed RE1J,1447,Crested Butte Elementary School,0,0,38,54,55,62,48,71,0,0,0,0,0,0,0,328
26,GUNNISON,1360,Gunnison Watershed RE1J,2006,Crested Butte Secondary School,0,0,0,0,0,0,0,0,51,63,66,71,43,46,60,400
26,GUNNISON,1360,Gunnison Watershed RE1J,3690,Gunnison Elementary School,0,0,82,95,81,84,85,94,0,0,0,0,0,0,0,521
26,GUNNISON,1360,Gunnison Watershed RE1J,3694,Gunnison High School,0,0,0,0,0,0,0,0,0,0,0,103,104,98,91,396
26,GUNNISON,1360,Gunnison Watershed RE1J,3697,Gunnison Middle School,0,0,0,0,0,0,0,0,102,97,89,0,0,0,0,288
26,GUNNISON,1360,Gunnison Watershed RE1J,3702,Lake Preschool,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
26,GUNNISON,1360,Gunnison Watershed RE1J,5577,Marble Charter School,0,0,8,6,6,10,3,5,6,7,4,0,0,0,0,55
27,HINSDALE,1380,Hinsdale County RE 1,4899,Lake City Community School,9,0,7,4,4,7,4,7,3,7,7,3,7,4,8,81
28,HUERFANO,1390,Huerfano Re-1,0063,Peakview School,32,0,24,26,32,39,24,35,32,0,0,0,0,0,0,244
28,HUERFANO,1390,Huerfano Re-1,3306,Gardner Valley School,5,0,5,9,9,8,10,5,7,12,6,0,0,0,0,76
28,HUERFANO,1390,Huerfano Re-1,9212,John Mall Jr/Sr High School,0,0,0,0,0,0,0,0,0,25,30,38,29,22,27,171
28,HUERFANO,1400,La Veta Re-2,4860,La Veta Elementary School,23,0,14,18,11,18,22,11,0,0,0,0,0,0,0,117
28,HUERFANO,1400,La Veta Re-2,4864,La Veta Junior-Senior High School,0,0,0,0,0,0,0,0,17,18,12,23,16,18,17,121
29,JACKSON,1410,North Park R-1,6358,North Park School,17,0,16,17,12,12,14,10,15,12,7,14,17,9,14,186
30,JEFFERSON,1420,Jefferson County R-1,0030,Adams Elementary School,61,0,41,46,44,37,49,36,0,0,0,0,0,0,0,314
30,JEFFERSON,1420,Jefferson County R-1,0033,McLain Community High School,0,0,0,0,0,0,0,0,0,0,0,5,51,96,243,395
30,JEFFERSON,1420,Jefferson County R-1,0108,Alameda International Junior/Senior High School,0,0,0,0,0,0,0,0,0,167,173,184,209,178,151,"1,062"
30,JEFFERSON,1420,Jefferson County R-1,0109,Arvada K-8,0,0,35,43,34,48,37,53,109,98,97,0,0,0,0,554
30,JEFFERSON,1420,Jefferson County R-1,0370,Arvada High School,0,0,0,0,0,0,0,0,0,0,0,173,195,179,158,705
30,JEFFERSON,1420,Jefferson County R-1,0378,Arvada West High School,0,0,0,0,0,0,0,0,0,0,0,529,429,438,444,"1,840"
30,JEFFERSON,1420,Jefferson County R-1,0491,Addenbrooke Classical Grammar School,54,0,74,80,74,72,66,74,82,78,74,0,0,0,0,728
30,JEFFERSON,1420,Jefferson County R-1,0499,Jeffco Transition Services School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118
30,JEFFERSON,1420,Jefferson County R-1,0660,Bear Creek K-8 School,0,0,83,88,88,98,115,99,126,118,116,0,0,0,0,931
30,JEFFERSON,1420,Jefferson County R-1,0664,Bear Creek High School,0,0,0,0,0,0,0,0,0,0,0,384,370,345,332,"1,431"
30,JEFFERSON,1420,Jefferson County R-1,0694,Bell Middle School,0,0,0,0,0,0,0,0,243,237,251,0,0,0,0,731
30,JEFFERSON,1420,Jefferson County R-1,0724,Belmar School of Integrated Arts,0,0,40,43,37,30,32,33,0,0,0,0,0,0,0,215
30,JEFFERSON,1420,Jefferson County R-1,0776,Bergen Meadow Primary School,58,0,61,65,63,0,0,0,0,0,0,0,0,0,0,247
30,JEFFERSON,1420,Jefferson County R-1,0779,Bergen Valley Intermediate School,0,0,0,0,0,73,95,75,0,0,0,0,0,0,0,243
30,JEFFERSON,1420,Jefferson County R-1,0950,Bradford K8 South,0,0,83,71,75,92,81,0,0,0,0,0,0,0,0,402
30,JEFFERSON,1420,Jefferson County R-1,0951,Blue Heron Elementary School,40,0,65,50,64,48,68,41,0,0,0,0,0,0,0,376
30,JEFFERSON,1420,Jefferson County R-1,0952,Bradford K8 North,0,0,0,0,0,0,0,80,90,75,69,0,0,0,0,314
30,JEFFERSON,1420,Jefferson County R-1,0965,Brady Exploration School,0,0,0,0,0,0,0,0,0,0,0,0,13,94,197,304
30,JEFFERSON,1420,Jefferson County R-1,1238,Campbell Elementary School,31,0,26,26,24,41,35,32,0,0,0,0,0,0,0,215
30,JEFFERSON,1420,Jefferson County R-1,1318,Carmody Middle School,0,0,0,0,0,0,0,0,202,203,211,0,0,0,0,616
30,JEFFERSON,1420,Jefferson County R-1,1451,Addenbrooke Classical Academy,0,0,0,0,0,0,0,0,0,0,0,68,45,47,41,201
30,JEFFERSON,1420,Jefferson County R-1,1522,Chatfield High School,0,0,0,0,0,0,0,0,0,0,0,441,466,455,422,"1,784"
30,JEFFERSON,1420,Jefferson County R-1,1730,Coal Creek Canyon K-8 Elementary School,0,0,10,16,8,14,7,8,10,10,15,0,0,0,0,98
30,JEFFERSON,1420,Jefferson County R-1,1790,Colorow Elementary School,15,0,26,29,29,23,43,29,0,0,0,0,0,0,0,194
30,JEFFERSON,1420,Jefferson County R-1,1861,Columbine Hills Elementary School,46,1,41,48,47,43,33,40,0,0,0,0,0,0,0,299
30,JEFFERSON,1420,Jefferson County R-1,1864,Columbine High School,0,0,0,0,0,0,0,0,0,0,0,429,432,413,412,"1,686"
30,JEFFERSON,1420,Jefferson County R-1,1869,Compass Montessori - Wheat Ridge Charter School,53,0,37,33,34,32,35,31,33,0,0,0,0,0,0,288
30,JEFFERSON,1420,Jefferson County R-1,1876,Coronado Elementary School,30,0,49,58,57,64,66,73,0,0,0,0,0,0,0,397
30,JEFFERSON,1420,Jefferson County R-1,1880,Compass Montessori - Golden Charter School,39,0,19,21,18,17,20,18,18,56,53,43,37,33,32,424
30,JEFFERSON,1420,Jefferson County R-1,1886,Conifer Senior High School,0,0,0,0,0,0,0,0,0,0,0,200,230,186,205,821
30,JEFFERSON,1420,Jefferson County R-1,1976,Creighton Middle School,0,0,0,0,0,0,0,0,267,263,264,0,0,0,0,794
30,JEFFERSON,1420,Jefferson County R-1,2093,Dakota Ridge Senior High School,0,0,0,0,0,0,0,0,0,0,0,354,319,335,330,"1,338"
30,JEFFERSON,1420,Jefferson County R-1,2120,D'Evelyn Junior/Senior High School,0,0,0,0,0,0,0,0,119,203,206,177,157,129,134,"1,125"
30,JEFFERSON,1420,Jefferson County R-1,2130,Deer Creek Middle School,0,0,0,0,0,0,0,0,173,198,186,0,0,0,0,557
30,JEFFERSON,1420,Jefferson County R-1,2189,Doral Academy of Colorado,0,0,10,11,13,13,17,20,11,30,9,0,1,2,3,140
30,JEFFERSON,1420,Jefferson County R-1,2194,Devinny Elementary School,0,0,67,77,73,78,81,79,0,0,0,0,0,0,0,455
30,JEFFERSON,1420,Jefferson County R-1,2288,Drake Junior High School,0,0,0,0,0,0,0,0,318,306,333,0,0,0,0,957
30,JEFFERSON,1420,Jefferson County R-1,2300,Dunstan Middle School,0,0,0,0,0,0,0,0,282,266,270,0,0,0,0,818
30,JEFFERSON,1420,Jefferson County R-1,2322,Dutch Creek Elementary School,32,0,50,44,40,33,45,50,0,0,0,0,0,0,0,294
30,JEFFERSON,1420,Jefferson County R-1,2496,Edgewater Elementary School,32,0,35,49,30,39,32,44,31,0,0,0,0,0,0,292
30,JEFFERSON,1420,Jefferson County R-1,2550,Eiber Elementary School,16,0,37,43,41,28,48,46,0,0,0,0,0,0,0,259
30,JEFFERSON,1420,Jefferson County R-1,2616,Elk Creek Elementary School,34,0,46,52,47,62,52,44,0,0,0,0,0,0,0,337
30,JEFFERSON,1420,Jefferson County R-1,2799,Excel Academy Charter School,0,0,43,53,44,52,52,54,60,54,66,0,0,0,0,478
30,JEFFERSON,1420,Jefferson County R-1,2820,Everitt Middle School,0,0,0,0,0,0,0,0,167,182,166,0,0,0,0,515
30,JEFFERSON,1420,Jefferson County R-1,2832,Evergreen Middle School,0,0,0,0,0,0,0,0,154,184,203,0,0,0,0,541
30,JEFFERSON,1420,Jefferson County R-1,2836,Evergreen High School,0,0,0,0,0,0,0,0,0,0,0,240,259,212,243,954
30,JEFFERSON,1420,Jefferson County R-1,2866,Fairmount Elementary School,0,0,98,111,93,106,104,121,0,0,0,0,0,0,0,633
30,JEFFERSON,1420,Jefferson County R-1,2963,Falcon Bluffs Middle School,0,0,0,0,0,0,0,0,190,194,220,0,0,0,0,604
30,JEFFERSON,1420,Jefferson County R-1,3025,Foothills Elementary School,44,0,47,39,37,30,36,39,0,0,0,0,0,0,0,272
30,JEFFERSON,1420,Jefferson County R-1,3088,Foster Dual Language PK-8,32,0,51,43,45,39,45,39,20,33,22,0,0,0,0,369
30,JEFFERSON,1420,Jefferson County R-1,3201,Free Horizon Montessori,82,0,53,51,44,38,30,41,16,27,12,0,0,0,0,394
30,JEFFERSON,1420,Jefferson County R-1,3216,Fremont Elementary School,0,0,35,44,44,41,52,37,0,0,0,0,0,0,0,253
30,JEFFERSON,1420,Jefferson County R-1,3450,Glennon Heights Elementary School,0,0,19,24,18,18,25,32,0,0,0,0,0,0,0,136
30,JEFFERSON,1420,Jefferson County R-1,3502,Golden High School,0,0,0,0,0,0,0,0,0,0,0,381,358,345,332,"1,416"
30,JEFFERSON,1420,Jefferson County R-1,3536,Governor's Ranch Elementary School,0,0,62,64,57,63,50,48,0,0,0,0,0,0,0,344
30,JEFFERSON,1420,Jefferson County R-1,3622,Green Gables Elementary School,0,0,40,60,41,46,34,44,0,0,0,0,0,0,0,265
30,JEFFERSON,1420,Jefferson County R-1,3624,Green Mountain Elementary School,0,0,40,34,38,27,31,32,0,0,0,0,0,0,0,202
30,JEFFERSON,1420,Jefferson County R-1,3628,Green Mountain High School,0,0,0,0,0,0,0,0,0,0,0,276,284,278,247,"1,085"
30,JEFFERSON,1420,Jefferson County R-1,3691,Great Work Montessori,55,0,27,23,27,26,23,22,25,20,12,0,0,0,0,260
30,JEFFERSON,1420,Jefferson County R-1,3726,Hackberry Hill Elementary School,0,0,45,59,64,55,74,59,0,0,0,0,0,0,0,356
30,JEFFERSON,1420,Jefferson County R-1,4127,JeffCo Remote Learning Program ,0,0,26,30,37,34,36,45,29,44,73,40,53,76,60,583
30,JEFFERSON,1420,Jefferson County R-1,4190,Hutchinson Elementary School,46,0,46,48,36,43,44,34,0,0,0,0,0,0,0,297
30,JEFFERSON,1420,Jefferson County R-1,4307,Irwin Preschool,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
30,JEFFERSON,1420,Jefferson County R-1,4402,Jefferson Academy Elementary,0,0,82,102,104,112,112,109,112,0,0,0,0,0,0,733
30,JEFFERSON,1420,Jefferson County R-1,4404,Jefferson Academy,0,0,54,74,71,88,92,94,92,223,219,88,65,76,78,"1,314"
30,JEFFERSON,1420,Jefferson County R-1,4408,Jeffco Virtual Academy,0,0,0,0,0,0,0,0,3,19,26,26,50,58,157,339
30,JEFFERSON,1420,Jefferson County R-1,4410,Jefferson Academy High School,0,0,0,0,0,0,0,0,0,0,0,126,114,98,86,424
30,JEFFERSON,1420,Jefferson County R-1,4422,Jefferson Junior/Senior High School,0,0,0,0,0,0,0,0,0,90,93,132,110,106,81,612
30,JEFFERSON,1420,Jefferson County R-1,4478,Sheridan Green Elementary School,32,0,34,47,32,37,36,32,0,0,0,0,0,0,0,250
30,JEFFERSON,1420,Jefferson County R-1,4548,Ken Caryl Middle School,0,0,0,0,0,0,0,0,245,237,265,0,0,0,0,747
30,JEFFERSON,1420,Jefferson County R-1,4549,Kendallvue Elementary School,44,0,35,32,51,46,36,36,0,0,0,0,0,0,0,280
30,JEFFERSON,1420,Jefferson County R-1,4550,Kendrick Lakes Elementary School,16,0,56,64,60,71,47,58,0,0,0,0,0,0,0,372
30,JEFFERSON,1420,Jefferson County R-1,4798,Connections Learning Center on the Earle Johnson Campus,0,0,0,0,0,0,0,0,2,4,8,9,0,0,0,23
30,JEFFERSON,1420,Jefferson County R-1,4802,Kullerstrand Elementary School,15,0,37,30,30,31,31,21,0,0,0,0,0,0,0,195
30,JEFFERSON,1420,Jefferson County R-1,4830,Kyffin Elementary School,32,1,70,73,84,78,72,74,0,0,0,0,0,0,0,484
30,JEFFERSON,1420,Jefferson County R-1,4942,Lakewood High School,0,0,0,0,0,0,0,0,0,0,0,464,473,460,488,"1,885"
30,JEFFERSON,1420,Jefferson County R-1,5004,Lasley Elementary School,0,0,32,36,48,39,37,44,50,0,0,0,0,0,0,286
30,JEFFERSON,1420,Jefferson County R-1,5024,Lawrence Elementary School,44,0,43,55,35,45,52,46,0,0,0,0,0,0,0,320
30,JEFFERSON,1420,Jefferson County R-1,5036,Leawood Elementary School,43,0,60,45,46,43,55,52,0,0,0,0,0,0,0,344
30,JEFFERSON,1420,Jefferson County R-1,5145,Lincoln Charter Academy,63,0,86,89,78,86,86,84,84,79,74,0,0,0,0,809
30,JEFFERSON,1420,Jefferson County R-1,5222,Little Elementary School,0,0,32,39,43,54,45,35,0,0,0,0,0,0,0,248
30,JEFFERSON,1420,Jefferson County R-1,5350,Lukas Elementary School,0,0,46,49,33,38,43,53,0,0,0,0,0,0,0,262
30,JEFFERSON,1420,Jefferson County R-1,5354,Lumberg Elementary School,31,0,34,42,34,38,60,39,40,0,0,0,0,0,0,318
30,JEFFERSON,1420,Jefferson County R-1,5415,Rocky Mountain Deaf School,11,0,5,4,6,7,3,9,4,3,9,9,4,2,15,91
30,JEFFERSON,1420,Jefferson County R-1,5454,Mandalay Middle School,0,0,0,0,0,0,0,0,159,167,150,0,0,0,0,476
30,JEFFERSON,1420,Jefferson County R-1,5472,Manning Options School,0,0,0,0,0,0,0,0,218,226,226,0,0,0,0,670
30,JEFFERSON,1420,Jefferson County R-1,5524,Maple Grove Elementary School,0,0,43,61,63,50,64,46,0,0,0,0,0,0,0,327
30,JEFFERSON,1420,Jefferson County R-1,5580,Marshdale Elementary School,0,0,59,54,57,56,52,58,0,0,0,0,0,0,0,336
30,JEFFERSON,1420,Jefferson County R-1,5623,Longview High School,0,0,0,0,0,0,0,0,0,0,0,0,9,19,7,35
30,JEFFERSON,1420,Jefferson County R-1,5758,Meiklejohn Elementary,0,0,90,82,69,77,75,64,0,0,0,0,0,0,0,457
30,JEFFERSON,1420,Jefferson County R-1,5892,Miller Special Education,35,1,2,5,4,1,4,4,0,6,5,3,8,4,17,99
30,JEFFERSON,1420,Jefferson County R-1,5944,Mitchell Elementary School,0,0,78,92,87,83,90,89,0,0,0,0,0,0,0,519
30,JEFFERSON,1420,Jefferson County R-1,5972,Molholm Elementary School,31,0,27,30,33,35,22,30,21,0,0,0,0,0,0,229
30,JEFFERSON,1420,Jefferson County R-1,5994,Montessori Peaks Charter Academy,48,5,58,58,64,47,48,50,31,1,0,0,0,0,0,410
30,JEFFERSON,1420,Jefferson County R-1,6090,Moore Middle School,0,0,0,0,0,0,0,0,114,122,132,0,0,0,0,368
30,JEFFERSON,1420,Jefferson County R-1,6133,Mortensen Elementary School,28,0,38,55,30,52,47,53,0,0,0,0,0,0,0,303
30,JEFFERSON,1420,Jefferson County R-1,6135,Mount Carbon Elementary School,57,0,58,48,57,54,67,52,0,0,0,0,0,0,0,393
30,JEFFERSON,1420,Jefferson County R-1,6139,Mountain Phoenix Community School,55,0,95,79,61,77,76,68,50,58,52,0,0,0,0,671
30,JEFFERSON,1420,Jefferson County R-1,6237,New America School,0,0,0,0,0,0,0,0,0,0,0,7,10,17,65,99
30,JEFFERSON,1420,Jefferson County R-1,6286,Normandy Elementary School,15,0,34,49,38,44,34,49,0,0,0,0,0,0,0,263
30,JEFFERSON,1420,Jefferson County R-1,6330,North Arvada Middle School,0,0,0,0,0,0,0,0,123,120,161,0,0,0,0,404
30,JEFFERSON,1420,Jefferson County R-1,6470,Oberon Middle School,0,0,0,0,0,0,0,0,234,215,219,0,0,0,0,668
30,JEFFERSON,1420,Jefferson County R-1,6539,Jefferson County Open Elementary School,16,0,29,30,25,30,32,34,43,0,0,0,0,0,0,239
30,JEFFERSON,1420,Jefferson County R-1,6541,Jefferson County Open Secondary,0,0,0,0,0,0,0,0,0,48,48,50,54,55,62,317
30,JEFFERSON,1420,Jefferson County R-1,6804,Parmalee Elementary School,0,0,34,49,45,48,45,57,0,0,0,0,0,0,0,278
30,JEFFERSON,1420,Jefferson County R-1,6806,Parr Elementary School,32,0,25,33,25,31,22,17,0,0,0,0,0,0,0,185
30,JEFFERSON,1420,Jefferson County R-1,6808,Patterson International School,74,0,40,40,38,48,38,37,36,0,0,0,0,0,0,351
30,JEFFERSON,1420,Jefferson County R-1,6828,Peck Elementary School,0,0,26,16,24,28,28,29,0,0,0,0,0,0,0,151
30,JEFFERSON,1420,Jefferson County R-1,6844,Peiffer Elementary School,16,0,32,32,42,31,31,32,0,0,0,0,0,0,0,216
30,JEFFERSON,1420,Jefferson County R-1,6848,Peak Expeditionary - Pennington,16,0,52,55,45,42,27,29,0,0,0,0,0,0,0,266
30,JEFFERSON,1420,Jefferson County R-1,7114,Pomona High School,0,0,0,0,0,0,0,0,0,0,0,310,287,262,273,"1,132"
30,JEFFERSON,1420,Jefferson County R-1,7128,Powderhorn Elementary School,0,0,74,69,69,74,88,69,0,0,0,0,0,0,0,443
30,JEFFERSON,1420,Jefferson County R-1,7190,Prospect Valley Elementary School,0,0,70,76,72,76,65,66,0,0,0,0,0,0,0,425
30,JEFFERSON,1420,Jefferson County R-1,7238,Ralston Elementary School,0,0,51,41,45,49,45,43,0,0,0,0,0,0,0,274
30,JEFFERSON,1420,Jefferson County R-1,7239,Ralston Valley Senior High School,0,0,0,0,0,0,0,0,0,0,0,481,479,465,418,"1,843"
30,JEFFERSON,1420,Jefferson County R-1,7282,Red Rocks Elementary School,0,1,40,56,38,44,45,36,0,0,0,0,0,0,0,260
30,JEFFERSON,1420,Jefferson County R-1,7462,Rocky Mountain Academy of Evergreen,0,0,34,42,34,37,36,38,45,42,41,0,0,0,0,349
30,JEFFERSON,1420,Jefferson County R-1,7468,Rose Stein International Elementary,45,0,38,40,36,26,36,35,25,0,0,0,0,0,0,281
30,JEFFERSON,1420,Jefferson County R-1,7483,Rooney Ranch Elementary School,0,0,73,88,75,80,83,74,0,0,0,0,0,0,0,473
30,JEFFERSON,1420,Jefferson County R-1,7529,Ryan Elementary School,16,0,63,59,48,59,47,59,0,0,0,0,0,0,0,351
30,JEFFERSON,1420,Jefferson County R-1,7701,Collegiate Academy of Colorado,11,0,22,20,18,25,24,23,27,26,43,32,28,28,33,360
30,JEFFERSON,1420,Jefferson County R-1,7708,Secrest Elementary School,57,0,39,31,31,29,26,36,0,0,0,0,0,0,0,249
30,JEFFERSON,1420,Jefferson County R-1,7753,Semper Elementary School,44,0,38,49,42,42,43,38,0,0,0,0,0,0,0,296
30,JEFFERSON,1420,Jefferson County R-1,7780,Shaffer Elementary School,31,0,74,85,80,70,86,77,0,0,0,0,0,0,0,503
30,JEFFERSON,1420,Jefferson County R-1,7833,Shelton Elementary School,16,0,60,56,67,50,59,66,0,0,0,0,0,0,0,374
30,JEFFERSON,1420,Jefferson County R-1,7870,Sierra Elementary School,0,0,67,75,64,80,79,80,0,0,0,0,0,0,0,445
30,JEFFERSON,1420,Jefferson County R-1,7962,Slater Elementary School,16,0,29,33,27,38,35,28,0,0,0,0,0,0,0,206
30,JEFFERSON,1420,Jefferson County R-1,8036,Sobesky Academy,0,0,0,1,2,0,1,2,10,17,16,13,19,17,12,110
30,JEFFERSON,1420,Jefferson County R-1,8090,Deane Elementary School,0,0,40,36,45,41,37,48,48,0,0,0,0,0,0,295
30,JEFFERSON,1420,Jefferson County R-1,8102,South Lakewood Elementary School,0,0,64,46,52,58,51,60,0,0,0,0,0,0,0,331
30,JEFFERSON,1420,Jefferson County R-1,8209,Standley Lake High School,0,0,0,0,0,0,0,0,0,0,0,286,327,295,272,"1,180"
30,JEFFERSON,1420,Jefferson County R-1,8223,Stevens Elementary School,16,0,49,53,52,53,45,54,0,0,0,0,0,0,0,322
30,JEFFERSON,1420,Jefferson County R-1,8248,Emory Elementary School,0,0,44,46,50,60,57,57,71,0,0,0,0,0,0,385
30,JEFFERSON,1420,Jefferson County R-1,8276,Stober Elementary School,0,0,36,45,43,34,37,39,0,0,0,0,0,0,0,234
30,JEFFERSON,1420,Jefferson County R-1,8280,Stony Creek Elementary School,54,0,44,56,41,56,49,50,0,0,0,0,0,0,0,350
30,JEFFERSON,1420,Jefferson County R-1,8300,Stott Elementary School,43,0,45,41,48,43,33,46,0,0,0,0,0,0,0,299
30,JEFFERSON,1420,Jefferson County R-1,8381,Summit Ridge Middle School,0,0,0,0,0,0,0,0,286,297,326,0,0,0,0,909
30,JEFFERSON,1420,Jefferson County R-1,8432,Swanson Elementary School,0,0,39,40,36,31,32,34,0,0,0,0,0,0,0,212
30,JEFFERSON,1420,Jefferson County R-1,8793,Two Roads Charter School,0,14,18,51,36,46,46,39,63,68,63,55,43,38,48,628
30,JEFFERSON,1420,Jefferson County R-1,8834,Thomson Elementary School,0,0,26,34,19,39,29,39,0,0,0,0,0,0,0,186
30,JEFFERSON,1420,Jefferson County R-1,8856,Three Creeks K-8,0,0,115,118,116,107,110,131,112,112,105,0,0,0,0,"1,026"
30,JEFFERSON,1420,Jefferson County R-1,9008,Ute Meadows Elementary School,16,0,62,60,70,64,66,62,0,0,0,0,0,0,0,400
30,JEFFERSON,1420,Jefferson County R-1,9052,Van Arsdale Elementary School,48,0,78,82,67,80,48,46,0,0,0,0,0,0,0,449
30,JEFFERSON,1420,Jefferson County R-1,9058,Vanderhoof Elementary School,0,0,51,56,53,69,59,61,0,0,0,0,0,0,0,349
30,JEFFERSON,1420,Jefferson County R-1,9154,New Classical Academy at Vivian ,42,0,22,30,17,20,13,18,0,0,0,0,0,0,0,162
30,JEFFERSON,1420,Jefferson County R-1,9232,Warder Elementary School,44,0,59,60,49,66,52,43,0,0,0,0,0,0,0,373
