County Code,County Name,Distr Code,Distr Name,Sch Code,School Name,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,PK-12 Count
01,ADAMS,0060,Strasburg 31J,8328,Strasburg Elementary School, 	80 , 	-   , 	75 , 	67 , 	84 , 	81 , 	71 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	536 
01,ADAMS,0060,Strasburg 31J,8332,Hemphill Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	86 , 	85 , 	110 , 	-   , 	-   , 	-   , 	-   , 	281 
01,ADAMS,0060,Strasburg 31J,8334,Strasburg High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	100 , 	89 , 	68 , 	81 , 	338 
01,ADAMS,0070,Westminster Public Schools,1137,Early Learning Center at Francis M. Day, 	26 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	26 
01,ADAMS,0070,Westminster Public Schools,1622,Metropolitan Arts Academy, 	16 , 	-   , 	33 , 	29 , 	43 , 	42 , 	26 , 	34 , 	51 , 	38 , 	32 , 	-   , 	-   , 	-   , 	-   , 	344 
01,ADAMS,0070,Westminster Public Schools,2876,Fairview Elementary School, 	32 , 	-   , 	38 , 	39 , 	47 , 	39 , 	47 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	299 
01,ADAMS,0070,Westminster Public Schools,3649,Early Learning Center at Gregory Hill , 	219 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	219 
01,ADAMS,0070,Westminster Public Schools,3792,Harris Park Elementary School, 	16 , 	-   , 	43 , 	55 , 	29 , 	35 , 	28 , 	38 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	244 
01,ADAMS,0070,Westminster Public Schools,3931,Hidden Lake High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	13 , 	12 , 	23 , 	29 , 	63 , 	102 , 	247 , 	489 
01,ADAMS,0070,Westminster Public Schools,4334,Colorado STEM Academy, 	16 , 	-   , 	35 , 	37 , 	41 , 	44 , 	35 , 	38 , 	47 , 	54 , 	58 , 	-   , 	-   , 	-   , 	-   , 	405 
01,ADAMS,0070,Westminster Public Schools,4465,Josephine Hodgkins Leadership Academy, 	32 , 	-   , 	68 , 	68 , 	66 , 	67 , 	73 , 	65 , 	62 , 	71 , 	64 , 	-   , 	-   , 	-   , 	-   , 	636 
01,ADAMS,0070,Westminster Public Schools,5388,Colorado Sports Leadership Academy, 	16 , 	-   , 	30 , 	38 , 	29 , 	37 , 	38 , 	31 , 	43 , 	55 , 	67 , 	-   , 	-   , 	-   , 	-   , 	384 
01,ADAMS,0070,Westminster Public Schools,5834,Mesa Elementary School, 	16 , 	-   , 	50 , 	53 , 	51 , 	42 , 	48 , 	37 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	297 
01,ADAMS,0070,Westminster Public Schools,7305,Iver C. Ranum Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	94 , 	125 , 	157 , 	-   , 	-   , 	-   , 	-   , 	376 
01,ADAMS,0070,Westminster Public Schools,7810,John E. Flynn A Marzano Academy, 	32 , 	-   , 	42 , 	39 , 	41 , 	39 , 	35 , 	36 , 	22 , 	29 , 	11 , 	-   , 	-   , 	-   , 	-   , 	326 
01,ADAMS,0070,Westminster Public Schools,7812,Shaw Heights Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	121 , 	151 , 	170 , 	-   , 	-   , 	-   , 	-   , 	442 
01,ADAMS,0070,Westminster Public Schools,7860,Sherrelwood Elementary School, 	16 , 	-   , 	38 , 	32 , 	38 , 	35 , 	37 , 	41 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	237 
01,ADAMS,0070,Westminster Public Schools,7952,Orchard Park Academy, 	16 , 	-   , 	76 , 	48 , 	46 , 	65 , 	52 , 	63 , 	67 , 	61 , 	35 , 	-   , 	-   , 	-   , 	-   , 	529 
01,ADAMS,0070,Westminster Public Schools,8406,Sunset Ridge Elementary School, 	16 , 	-   , 	49 , 	41 , 	41 , 	46 , 	50 , 	46 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	289 
01,ADAMS,0070,Westminster Public Schools,8798,Tennyson Knolls Preparatory School, 	16 , 	-   , 	37 , 	52 , 	37 , 	42 , 	51 , 	39 , 	40 , 	35 , 	29 , 	-   , 	-   , 	-   , 	-   , 	378 
01,ADAMS,0070,Westminster Public Schools,9236,Westminster Academy for International Studies, 	16 , 	-   , 	40 , 	30 , 	29 , 	34 , 	32 , 	36 , 	28 , 	33 , 	26 , 	-   , 	-   , 	-   , 	-   , 	304 
01,ADAMS,0070,Westminster Public Schools,9466,Westminster High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	574 , 	531 , 	473 , 	504 ," 	2,082 "
01,ADAMS,0070,Westminster Public Schools,9734,Early Learning Center at Perl Mack , 	14 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	14 
02,ALAMOSA,0100,Alamosa RE-11J,0114,Ortega Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	183 , 	189 , 	165 , 	-   , 	-   , 	-   , 	-   , 	537 
02,ALAMOSA,0100,Alamosa RE-11J,0115,Alamosa Elementary School 3-5, 	-   , 	-   , 	-   , 	-   , 	-   , 	156 , 	163 , 	179 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	498 
02,ALAMOSA,0100,Alamosa RE-11J,0118,Alamosa High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	220 , 	143 , 	131 , 	103 , 	597 
02,ALAMOSA,0100,Alamosa RE-11J,0270,Alamosa Online , 	-   , 	-   , 	4 , 	2 , 	4 , 	2 , 	6 , 	8 , 	6 , 	6 , 	8 , 	16 , 	8 , 	10 , 	12 , 	92 
02,ALAMOSA,0100,Alamosa RE-11J,1107,Alamosa Elementary School K-2, 	-   , 	-   , 	147 , 	141 , 	176 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	464 
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7626,Sangre de Cristo Elementary School, 	13 , 	-   , 	17 , 	14 , 	21 , 	17 , 	19 , 	22 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	123 
02,ALAMOSA,0110,Sangre De Cristo Re-22J,7630,Sangre de Cristo Undivided High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	14 , 	29 , 	19 , 	20 , 	17 , 	11 , 	13 , 	123 
03,ARAPAHOE,0120,Englewood 1,0206,Colorado's Finest High School of Choice, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	36 , 	55 , 	73 , 	70 , 	234 
03,ARAPAHOE,0120,Englewood 1,1514,Charles Hay World School, 	-   , 	-   , 	48 , 	44 , 	58 , 	44 , 	58 , 	46 , 	40 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	338 
03,ARAPAHOE,0120,Englewood 1,1556,Cherrelyn Elementary School, 	-   , 	-   , 	39 , 	34 , 	35 , 	34 , 	38 , 	25 , 	23 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	228 
03,ARAPAHOE,0120,Englewood 1,1652,Clayton Elementary School, 	-   , 	-   , 	59 , 	51 , 	55 , 	49 , 	61 , 	53 , 	37 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	365 
03,ARAPAHOE,0120,Englewood 1,2746,Englewood High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	139 , 	156 , 	129 , 	124 , 	548 
03,ARAPAHOE,0120,Englewood 1,2750,Englewood Leadership Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	22 , 	41 , 	30 , 	-   , 	-   , 	-   , 	-   , 	93 
03,ARAPAHOE,0120,Englewood 1,2752,Englewood Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	106 , 	108 , 	-   , 	-   , 	-   , 	-   , 	214 
03,ARAPAHOE,0120,Englewood 1,5318,Englewood Early Childhood Education Center at Maddox, 	217 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	217 
03,ARAPAHOE,0120,Englewood 1,9620,Wm E Bishop Elementary School, 	-   , 	-   , 	40 , 	29 , 	28 , 	21 , 	29 , 	28 , 	28 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	203 
03,ARAPAHOE,0123,Sheridan 2,3054,Alice Terry Elementary School, 	-   , 	-   , 	78 , 	69 , 	57 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	204 
03,ARAPAHOE,0123,Sheridan 2,7837,Fort Logan Northgate, 	-   , 	-   , 	-   , 	-   , 	-   , 	54 , 	63 , 	70 , 	73 , 	98 , 	99 , 	-   , 	-   , 	-   , 	-   , 	457 
03,ARAPAHOE,0123,Sheridan 2,7842,Sheridan High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 , 	77 , 	83 , 	71 , 	320 
03,ARAPAHOE,0123,Sheridan 2,7843,Early Childhood Education Center, 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	106 
03,ARAPAHOE,0123,Sheridan 2,8123,SOAR Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	3 , 	15 , 	23 , 	49 , 	90 
03,ARAPAHOE,0130,Cherry Creek 5,0016,Fox Hollow Elementary School, 	65 , 	-   , 	62 , 	86 , 	93 , 	85 , 	100 , 	81 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	572 
03,ARAPAHOE,0130,Cherry Creek 5,0018,Liberty Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	256 , 	326 , 	310 , 	-   , 	-   , 	-   , 	-   , 	892 
03,ARAPAHOE,0130,Cherry Creek 5,0102,Altitude Elementary School, 	56 , 	-   , 	159 , 	157 , 	160 , 	155 , 	150 , 	170 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ," 	1,007 "
03,ARAPAHOE,0130,Cherry Creek 5,0141,Sky Vista Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	320 , 	266 , 	334 , 	-   , 	-   , 	-   , 	-   , 	920 
03,ARAPAHOE,0130,Cherry Creek 5,0188,Colorado Skies Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	77 , 	77 , 	60 , 	-   , 	-   , 	-   , 	-   , 	214 
03,ARAPAHOE,0130,Cherry Creek 5,0242,Antelope Ridge Elementary School, 	-   , 	-   , 	84 , 	93 , 	81 , 	113 , 	111 , 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	588 
03,ARAPAHOE,0130,Cherry Creek 5,0243,Coyote Hills Elementary School, 	-   , 	-   , 	74 , 	89 , 	74 , 	95 , 	104 , 	107 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	543 
03,ARAPAHOE,0130,Cherry Creek 5,0348,Arrowhead Elementary School, 	53 , 	-   , 	88 , 	63 , 	64 , 	75 , 	81 , 	76 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	500 
03,ARAPAHOE,0130,Cherry Creek 5,0442,Aspen Crossing Elementary School, 	61 , 	-   , 	87 , 	88 , 	89 , 	97 , 	88 , 	97 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	607 
03,ARAPAHOE,0130,Cherry Creek 5,0714,Belleview Elementary School, 	-   , 	-   , 	57 , 	84 , 	88 , 	75 , 	80 , 	97 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	481 
03,ARAPAHOE,0130,Cherry Creek 5,1155,Buffalo Trail Elementary School, 	-   , 	-   , 	90 , 	87 , 	95 , 	104 , 	94 , 	100 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	570 
03,ARAPAHOE,0130,Cherry Creek 5,1273,Canyon Creek Elementary School, 	-   , 	-   , 	66 , 	73 , 	78 , 	78 , 	79 , 	89 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	463 
03,ARAPAHOE,0130,Cherry Creek 5,1429,Cherry Creek Elevation, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	60 , 	94 , 	96 , 	56 , 	67 , 	110 , 	172 , 	655 
03,ARAPAHOE,0130,Cherry Creek 5,1510,Challenge School, 	-   , 	-   , 	23 , 	44 , 	47 , 	63 , 	62 , 	76 , 	78 , 	77 , 	64 , 	-   , 	-   , 	-   , 	-   , 	534 
03,ARAPAHOE,0130,Cherry Creek 5,1551,Cherokee Trail High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	722 , 	744 , 	693 , 	674 ," 	2,833 "
03,ARAPAHOE,0130,Cherry Creek 5,1566,Campus Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	418 , 	456 , 	481 , 	-   , 	-   , 	-   , 	-   ," 	1,355 "
03,ARAPAHOE,0130,Cherry Creek 5,1568,West Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	330 , 	374 , 	373 , 	-   , 	-   , 	-   , 	-   ," 	1,077 "
03,ARAPAHOE,0130,Cherry Creek 5,1570,Cherry Creek High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	945 , 	992 , 	921 , 	951 ," 	3,809 "
03,ARAPAHOE,0130,Cherry Creek 5,1571,Cherry Creek Charter Academy, 	-   , 	-   , 	52 , 	78 , 	52 , 	79 , 	52 , 	78 , 	52 , 	78 , 	50 , 	-   , 	-   , 	-   , 	-   , 	571 
03,ARAPAHOE,0130,Cherry Creek 5,1572,High Plains Elementary School, 	-   , 	-   , 	70 , 	83 , 	81 , 	83 , 	96 , 	101 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	514 
03,ARAPAHOE,0130,Cherry Creek 5,1574,Cherry Hills Village Elementary School, 	-   , 	-   , 	90 , 	78 , 	75 , 	91 , 	77 , 	96 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	507 
03,ARAPAHOE,0130,Cherry Creek 5,1614,Cimarron Elementary School, 	-   , 	-   , 	58 , 	69 , 	71 , 	63 , 	63 , 	74 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	398 
03,ARAPAHOE,0130,Cherry Creek 5,1916,Cottonwood Creek Elementary School, 	-   , 	-   , 	69 , 	89 , 	104 , 	91 , 	116 , 	108 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	577 
03,ARAPAHOE,0130,Cherry Creek 5,1970,Creekside Elementary School, 	29 , 	-   , 	80 , 	74 , 	93 , 	102 , 	100 , 	112 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	590 
03,ARAPAHOE,0130,Cherry Creek 5,2094,Dakota Valley Elementary School, 	-   , 	-   , 	85 , 	89 , 	85 , 	83 , 	97 , 	83 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	522 
03,ARAPAHOE,0130,Cherry Creek 5,2292,Dry Creek Elementary School, 	46 , 	-   , 	33 , 	42 , 	54 , 	65 , 	49 , 	52 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	341 
03,ARAPAHOE,0130,Cherry Creek 5,2357,Eaglecrest High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	856 , 	769 , 	726 , 	783 ," 	3,134 "
03,ARAPAHOE,0130,Cherry Creek 5,2428,Eastridge Community Elementary School, 	219 , 	-   , 	100 , 	82 , 	101 , 	109 , 	89 , 	80 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	780 
03,ARAPAHOE,0130,Cherry Creek 5,2653,Endeavor Academy, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	10 , 	56 , 	174 , 	240 
03,ARAPAHOE,0130,Cherry Creek 5,2897,Falcon Creek Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	221 , 	232 , 	283 , 	-   , 	-   , 	-   , 	-   , 	736 
03,ARAPAHOE,0130,Cherry Creek 5,3030,Fox Ridge Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	342 , 	371 , 	412 , 	-   , 	-   , 	-   , 	-   ," 	1,125 "
03,ARAPAHOE,0130,Cherry Creek 5,3589,Grandview High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	725 , 	690 , 	704 , 	732 ," 	2,851 "
03,ARAPAHOE,0130,Cherry Creek 5,3648,Greenwood Elementary School, 	-   , 	-   , 	47 , 	73 , 	49 , 	71 , 	68 , 	64 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	372 
03,ARAPAHOE,0130,Cherry Creek 5,3926,Heritage Elementary School, 	-   , 	-   , 	57 , 	40 , 	34 , 	65 , 	47 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	297 
03,ARAPAHOE,0130,Cherry Creek 5,3988,Highline Community Elementary School, 	-   , 	-   , 	65 , 	72 , 	63 , 	64 , 	80 , 	68 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	412 
03,ARAPAHOE,0130,Cherry Creek 5,4062,Holly Hills Elementary School, 	-   , 	-   , 	85 , 	92 , 	86 , 	66 , 	86 , 	75 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	490 
03,ARAPAHOE,0130,Cherry Creek 5,4078,Homestead Elementary School, 	-   , 	-   , 	53 , 	52 , 	68 , 	65 , 	69 , 	78 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	385 
03,ARAPAHOE,0130,Cherry Creek 5,4100,Horizon Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	273 , 	287 , 	299 , 	-   , 	-   , 	-   , 	-   , 	859 
03,ARAPAHOE,0130,Cherry Creek 5,4189,Heritage Heights Academy, 	-   , 	-   , 	51 , 	52 , 	52 , 	52 , 	52 , 	51 , 	35 , 	26 , 	22 , 	-   , 	-   , 	-   , 	-   , 	393 
03,ARAPAHOE,0130,Cherry Creek 5,4276,Independence Elementary School, 	-   , 	-   , 	60 , 	61 , 	73 , 	62 , 	68 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	401 
03,ARAPAHOE,0130,Cherry Creek 5,4280,Indian Ridge Elementary School, 	51 , 	-   , 	72 , 	73 , 	66 , 	70 , 	59 , 	83 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	474 
03,ARAPAHOE,0130,Cherry Creek 5,4412,The Journey Preschool, 	114 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	114 
03,ARAPAHOE,0130,Cherry Creek 5,4448,Black Forest Hills Elementary School, 	100 , 	-   , 	74 , 	78 , 	93 , 	91 , 	80 , 	111 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	627 
03,ARAPAHOE,0130,Cherry Creek 5,4896,The Cottage at Holly Ridge, 	113 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	113 
03,ARAPAHOE,0130,Cherry Creek 5,4975,Laredo Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	318 , 	319 , 	337 , 	-   , 	-   , 	-   , 	-   , 	974 
03,ARAPAHOE,0130,Cherry Creek 5,5744,Meadow Point Elementary School, 	49 , 	-   , 	61 , 	59 , 	58 , 	57 , 	72 , 	66 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	422 
03,ARAPAHOE,0130,Cherry Creek 5,5934,Mission Viejo Elementary School, 	61 , 	-   , 	78 , 	83 , 	80 , 	82 , 	80 , 	88 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	552 
03,ARAPAHOE,0130,Cherry Creek 5,6225,Mountain Vista Elementary School, 	-   , 	-   , 	80 , 	109 , 	107 , 	128 , 	126 , 	111 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	661 
03,ARAPAHOE,0130,Cherry Creek 5,6367,Options School, 	-   , 	-   , 	41 , 	50 , 	49 , 	50 , 	38 , 	57 , 	42 , 	48 , 	44 , 	32 , 	32 , 	25 , 	27 , 	535 
03,ARAPAHOE,0130,Cherry Creek 5,6475,Outback Preschool, 	89 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	89 
03,ARAPAHOE,0130,Cherry Creek 5,6625,Overland High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	570 , 	576 , 	495 , 	518 ," 	2,159 "
03,ARAPAHOE,0130,Cherry Creek 5,6820,Peakview Elementary School, 	56 , 	-   , 	73 , 	73 , 	76 , 	91 , 	80 , 	93 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	542 
03,ARAPAHOE,0130,Cherry Creek 5,6955,Pine Ridge Elementary School, 	47 , 	-   , 	95 , 	93 , 	119 , 	126 , 	149 , 	125 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	754 
03,ARAPAHOE,0130,Cherry Creek 5,7102,Polton Community Elementary School, 	85 , 	-   , 	56 , 	60 , 	61 , 	64 , 	79 , 	58 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	463 
03,ARAPAHOE,0130,Cherry Creek 5,7116,Ponderosa Elementary School, 	-   , 	-   , 	98 , 	78 , 	69 , 	79 , 	92 , 	101 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	517 
03,ARAPAHOE,0130,Cherry Creek 5,7158,Prairie Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	498 , 	514 , 	467 , 	-   , 	-   , 	-   , 	-   ," 	1,479 "
03,ARAPAHOE,0130,Cherry Creek 5,7277,Red Hawk Ridge Elementary School, 	88 , 	-   , 	72 , 	92 , 	70 , 	70 , 	71 , 	77 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	540 
03,ARAPAHOE,0130,Cherry Creek 5,7476,Rolling Hills Elementary School, 	-   , 	-   , 	79 , 	95 , 	80 , 	111 , 	101 , 	99 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	565 
03,ARAPAHOE,0130,Cherry Creek 5,7514,Infinity Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	235 , 	284 , 	268 , 	-   , 	-   , 	-   , 	-   , 	787 
03,ARAPAHOE,0130,Cherry Creek 5,7559,Sagebrush Elementary School, 	55 , 	-   , 	67 , 	64 , 	51 , 	72 , 	53 , 	62 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	424 
03,ARAPAHOE,0130,Cherry Creek 5,8020,Smoky Hill High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	541 , 	538 , 	577 , 	477 ," 	2,133 "
03,ARAPAHOE,0130,Cherry Creek 5,8380,Summit Elementary School, 	49 , 	-   , 	54 , 	43 , 	52 , 	56 , 	49 , 	45 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	348 
03,ARAPAHOE,0130,Cherry Creek 5,8394,Sunrise Elementary School, 	59 , 	-   , 	79 , 	78 , 	67 , 	67 , 	64 , 	73 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	487 
03,ARAPAHOE,0130,Cherry Creek 5,8848,Thunder Ridge Middle School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	366 , 	379 , 	371 , 	-   , 	-   , 	-   , 	-   ," 	1,116 "
03,ARAPAHOE,0130,Cherry Creek 5,8850,Timberline Elementary School, 	71 , 	-   , 	78 , 	80 , 	79 , 	82 , 	82 , 	94 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	566 
03,ARAPAHOE,0130,Cherry Creek 5,8887,Trails West Elementary School, 	53 , 	-   , 	63 , 	68 , 	64 , 	72 , 	59 , 	67 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	446 
03,ARAPAHOE,0130,Cherry Creek 5,9108,Village East Community Elementary School, 	-   , 	-   , 	110 , 	121 , 	110 , 	117 , 	125 , 	106 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	689 
03,ARAPAHOE,0130,Cherry Creek 5,9200,Walnut Hills Community Elementary School, 	68 , 	-   , 	42 , 	52 , 	44 , 	47 , 	51 , 	54 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	358 
03,ARAPAHOE,0130,Cherry Creek 5,9624,Willow Creek Elementary School, 	-   , 	-   , 	75 , 	82 , 	86 , 	96 , 	79 , 	91 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	509 
03,ARAPAHOE,0140,Littleton 6,0298,Arapahoe High School, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	418 , 	461 , 	472 , 	533 ," 	1,884 "
03,ARAPAHOE,0140,Littleton 6,1145,Village at Highland, 	144 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	144 
03,ARAPAHOE,0140,Littleton 6,1382,Centennial Academy of Fine Arts Education, 	-   , 	-   , 	63 , 	56 , 	67 , 	61 , 	70 , 	56 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	373 
03,ARAPAHOE,0140,Littleton 6,2219,Ford Elementary , 	-   , 	-   , 	113 , 	119 , 	102 , 	116 , 	119 , 	84 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	653 
